JUNC,SURF,LITE,VEH1TYPE,VEH2TYPE,Hour,VEH1AGE,VEH2AGE,VEH1RESTRAINT,VEH2RESTRAINT,VEH1TESTRESULT,VEH2TESTRESULT,StateFunctionalClassCode,NumofGroupofFirstCollisionType,VEH1AIRBAG,VEH2AIRBAG,VEH1CCCODE1,VEH2CCCODE1,Injury
1,1,1,1,1,7,30,45,4,4,0,0,U1,1,1,1,11,18,0
6,2,1,1,1,12,68,21,4,4,0,0,U1,1,1,1,18,5,0
4,1,3,2,1,17,84,36,4,4,0,0,U2,11,1,1,5,18,0
1,1,1,6,1,14,41,60,4,4,0,0,R1,9,1,1,7,18,0
1,2,1,2,1,11,30,56,4,4,0,0,U1,1,1,1,11,18,1
4,1,1,2,2,14,27,18,4,4,0,0,U5,9,1,1,7,18,1
1,1,1,1,1,17,24,45,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,8,31,54,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,0,1,17,0,60,0,4,0,0,U5,9,0,1,51,18,0
4,1,4,1,2,7,38,31,4,4,0,0,U5,9,1,1,7,18,0
4,1,4,1,2,6,30,60,4,4,0,0,U5,9,1,1,18,7,0
1,1,1,2,6,13,23,54,4,4,0,0,U5,11,1,1,23,18,0
4,2,1,2,6,10,61,44,4,4,0,0,U1,9,4,1,23,18,2
4,1,1,2,0,7,67,0,4,0,0,0,U5,3,1,0,18,0,0
4,1,1,1,1,10,24,47,4,4,0,0,U5,9,5,1,7,18,0
4,2,4,1,0,6,22,0,4,0,0.07,0,U5,2,1,0,1,0,0
1,1,1,1,1,14,37,58,4,4,0,0,U1,9,1,1,7,18,2
1,2,1,2,2,16,19,71,4,4,0,0,U1,1,1,0,4,18,0
1,2,1,1,0,12,38,0,4,0,0,0,U1,2,1,0,4,0,0
1,2,1,1,0,11,28,0,4,0,0,0,U1,2,1,0,4,0,0
1,2,1,2,2,16,41,44,4,4,0,0,U1,9,4,1,23,18,0
4,2,1,1,2,14,29,44,4,4,0,0,U1,9,1,1,23,18,1
1,1,1,1,1,10,27,54,4,4,0,0,U1,9,1,1,7,18,0
1,2,4,0,2,6,0,25,0,4,0,0,U1,1,0,1,17,18,0
4,1,1,2,1,14,44,46,3,3,0,0,U1,11,1,1,17,18,0
3,2,1,3,1,8,66,36,4,4,0,0,U1,4,1,1,10,18,0
1,2,4,2,1,4,50,23,4,4,0,0,U1,1,0,0,11,18,0
1,2,4,1,2,21,19,54,4,4,0,0,U2,9,0,1,23,18,0
1,2,3,2,1,16,33,28,4,4,0,0,U2,1,1,0,23,18,0
1,1,1,2,2,10,23,81,4,4,0,0,U1,1,0,1,23,18,0
3,1,1,1,2,14,18,61,4,4,0,0,U1,1,1,1,5,18,0
4,2,1,1,1,7,73,18,4,4,0,0,U3,9,1,1,7,18,0
1,1,1,1,1,14,83,34,4,4,0,0,U3,9,1,1,7,18,0
4,1,4,2,1,17,0,69,0,4,0,0,U1,5,0,1,17,52,0
4,2,4,2,1,17,32,61,4,4,0,0,U5,11,1,1,17,17,0
4,1,1,2,4,14,44,54,4,4,0,0,U5,9,1,1,4,18,0
4,2,4,1,1,16,21,36,4,4,0,0,U5,9,1,1,4,18,0
4,2,1,1,6,15,18,62,4,4,0,0,U5,9,1,1,5,18,0
4,1,1,1,0,13,22,0,4,0,0,0,U5,2,1,0,23,0,0
4,1,1,6,0,15,50,0,4,0,0,0,U5,3,1,0,16,0,0
4,1,1,1,2,8,26,56,4,4,0,0,U1,11,1,1,51,52,0
1,1,1,1,3,8,67,45,4,4,0,0,U5,11,1,1,5,18,0
4,1,1,2,0,8,64,0,4,0,0,0,R1,2,1,0,14,0,0
4,1,2,1,2,7,20,19,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,2,1,9,46,45,4,4,0,0,U5,9,1,1,4,18,0
4,1,4,2,1,6,71,57,4,4,0,0,U5,9,1,1,7,18,0
2,1,1,2,2,14,36,38,4,4,0,0,U1,9,1,0,4,18,0
4,1,1,2,1,8,41,31,4,4,0,0,U5,11,1,1,23,18,0
4,1,4,1,2,7,39,30,4,4,0,0,U5,9,1,1,4,18,0
4,1,2,2,1,6,34,47,4,4,0,0,U5,9,4,1,7,18,1
5,9,1,1,1,15,18,31,4,4,0,0,U5,9,0,1,4,18,0
1,1,1,2,1,14,26,63,4,4,0,0,U5,9,1,1,4,18,1
4,1,1,2,2,7,52,25,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,1,0,13,62,0,4,0,0,0,U5,2,4,0,23,0,2
4,1,1,1,2,11,45,56,4,4,0,0,U5,11,1,1,23,18,0
4,1,1,4,1,11,33,55,4,4,0.12,0,U1,2,0,1,1,18,0
4,1,1,2,1,7,55,49,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,1,1,14,43,19,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,1,2,11,33,33,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,1,1,17,30,55,4,4,0,0,U5,9,1,1,4,18,0
4,1,4,1,2,17,26,48,4,4,0,0,U5,9,1,1,4,18,0
1,1,4,2,2,17,77,45,2,2,0,0,U2,9,1,1,7,18,0
1,2,4,1,1,0,26,19,4,4,0,0,U1,9,1,1,7,18,0
1,1,4,1,2,17,65,29,4,4,0,0,U1,4,4,4,5,18,1
1,1,4,0,1,17,43,17,4,4,0,0,U2,1,1,1,52,52,0
1,1,4,1,2,5,33,60,4,4,0,0,U2,4,1,1,11,52,0
4,2,4,1,1,19,34,63,4,4,0,0,U1,9,0,1,23,18,0
7,1,4,1,1,17,21,30,0,0,0,0,U1,9,1,1,23,18,0
1,1,4,1,1,17,61,24,0,0,0,0,U1,5,1,1,5,18,0
5,1,1,2,2,12,19,52,4,4,0,0,U1,9,1,1,2,18,1
4,1,1,2,1,14,55,46,4,4,0,0,U5,9,1,1,7,18,0
4,1,6,1,1,19,19,49,4,4,0,0,U1,9,4,1,23,16,0
4,1,1,1,2,16,22,30,4,4,0,0,U5,11,1,1,5,18,0
7,2,1,1,2,17,22,17,4,4,0,0,R2,9,5,1,4,18,0
4,1,1,1,1,16,27,20,4,4,0,0,U5,9,1,1,7,18,1
4,1,4,1,10,1,30,58,1,4,0,0,U5,9,4,1,1,18,1
4,1,1,2,1,18,60,30,4,4,0,0,U5,9,1,1,7,18,0
4,1,4,1,0,18,22,0,4,0,0,0,U1,3,1,0,18,0,0
4,2,4,2,0,5,60,0,4,0,0,0,U1,2,4,0,4,0,0
4,1,1,1,2,15,38,65,4,4,0,0,U5,9,4,1,4,18,1
4,1,3,1,2,17,58,51,4,4,0,0,U5,11,1,1,23,18,0
4,2,3,1,2,17,29,31,4,4,0,0,U5,9,1,1,7,18,0
4,2,4,1,1,18,0,46,0,4,0,0,U5,9,0,1,4,18,0
4,2,1,2,1,17,70,62,2,4,0,0,U5,10,0,1,16,18,0
4,1,1,1,1,16,84,75,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,1,3,17,73,46,4,4,0,0,U5,9,1,1,7,18,0
4,2,1,2,1,16,72,53,4,4,0,0,U1,11,1,1,23,18,0
5,2,1,11,1,16,52,21,1,4,0,0,U1,9,1,1,17,17,2
1,2,4,1,0,21,20,0,4,0,0,0,U5,2,1,0,4,0,0
4,1,3,1,2,17,21,51,4,4,0,0,U5,11,1,1,23,18,1
4,1,1,2,0,17,36,0,4,0,0,0,U5,6,1,0,17,0,0
4,1,1,2,2,11,54,52,4,4,0,0,U5,9,1,1,23,18,0
1,1,1,1,3,11,26,25,4,4,0,0,U5,11,1,0,23,18,0
4,1,4,1,1,18,18,22,4,4,0,0,U5,9,1,1,7,18,1
4,1,1,2,1,18,41,60,4,4,0,0,U1,9,1,1,4,18,1
2,1,1,1,5,13,56,45,4,4,0,0,U1,9,5,0,7,18,1
4,1,1,1,2,13,18,33,4,4,0,0,U5,11,1,1,17,18,0
4,1,6,2,0,20,56,0,4,0,0,0,U1,2,1,0,2,0,0
4,2,1,2,2,17,54,35,4,4,0,0,U5,9,1,1,18,18,0
4,2,4,1,0,2,18,0,4,0,0,0,U5,2,1,0,17,0,0
1,1,3,1,2,17,34,40,4,4,0,0,U5,9,4,1,23,18,0
4,1,1,3,1,16,68,62,4,4,0,0,U5,11,0,1,23,18,0
4,1,4,1,0,23,31,0,4,0,0,0,U5,2,4,0,17,0,0
4,4,6,2,0,20,0,0,0,0,0,0,R2,2,0,0,4,0,0
4,2,6,2,1,17,26,68,4,4,0,0,R5,9,1,1,2,18,1
4,1,6,1,0,21,60,0,4,0,0.19,0,R2,2,1,0,1,0,0
4,1,6,2,1,22,23,57,0,0,0,0,R1,3,1,1,52,52,1
4,2,6,2,0,2,59,0,4,0,0,0,R2,2,1,0,1,0,2
1,2,1,1,2,8,31,67,4,4,0,0,U1,1,1,1,11,18,1
1,2,1,1,1,11,0,34,0,4,0,0,U1,9,0,1,17,18,1
1,2,1,1,1,15,46,24,4,4,0,0,U1,11,1,1,5,18,0
3,1,1,1,1,11,49,18,4,4,0,0,U1,4,1,2,18,5,0
1,1,1,1,1,13,0,68,0,4,0,0,U1,11,0,1,17,18,0
3,2,1,1,2,10,29,40,4,4,0,0,U1,4,1,1,5,18,2
4,2,1,1,2,8,23,49,4,4,0,0,U1,9,1,1,23,18,0
1,1,4,1,2,18,32,48,4,4,0,0,U1,9,1,1,23,18,0
1,1,1,2,1,11,35,44,4,4,0,0,U5,9,1,1,7,17,0
4,2,1,1,2,7,40,47,4,4,0,0,U5,9,4,1,4,18,0
4,2,6,1,0,5,19,0,4,0,0,0,U5,2,0,0,23,0,0
4,2,1,1,2,7,21,53,4,4,0,0,U1,11,0,1,17,18,1
4,1,1,2,1,16,48,36,4,4,0,0,U5,10,1,1,17,18,0
4,1,5,12,0,22,49,0,0,0,0,0,U5,3,0,0,18,0,0
4,2,1,1,1,6,40,50,4,4,0,0,U5,9,1,4,4,4,0
4,1,1,2,0,17,48,36,4,0,0,0,U1,8,1,0,18,17,3
4,2,1,1,4,8,65,38,4,1,0,0,U5,11,1,1,5,18,0
4,2,4,1,1,5,31,47,4,4,0,0,U5,9,1,1,4,18,0
4,2,1,1,6,9,20,43,4,4,0,0,U5,9,4,1,23,18,1
4,2,1,1,2,10,23,37,4,4,0,0,U5,11,1,1,23,18,0
1,2,1,1,3,11,30,32,4,4,0,0,U2,10,4,1,23,18,0
5,2,1,1,1,9,26,47,4,1,0,0,U5,9,1,1,4,18,2
4,1,1,1,1,8,57,20,4,4,0,0,U1,9,4,1,4,18,0
4,2,6,2,0,5,18,0,4,0,0,0,U5,6,0,0,16,0,1
4,2,6,1,1,2,22,22,4,4,0.13,0.06,U1,11,5,0,1,1,0
5,2,2,1,1,7,27,73,0,0,0,0,U1,9,0,0,23,18,0
1,2,4,2,2,17,54,22,0,0,0,0,U1,1,0,0,23,23,1
4,1,1,1,2,14,31,51,4,4,0,0,U5,9,1,1,50,18,0
4,2,1,2,0,15,55,0,4,0,0,0,R2,3,1,0,18,0,0
4,1,4,1,1,17,21,52,4,4,0,0,U3,9,4,1,23,18,1
1,2,4,1,1,20,0,30,0,4,0,0,U1,1,0,1,17,18,0
5,2,4,1,1,19,34,18,4,4,0,0,U2,9,1,1,23,52,0
4,2,1,2,2,14,64,69,4,4,0,0,R1,9,1,1,7,18,1
2,1,1,1,1,15,39,24,4,4,0,0,U1,9,1,1,7,18,0
4,1,6,1,1,23,0,37,0,4,0,0,U2,11,0,1,17,18,0
1,1,1,2,1,6,17,57,4,4,0,0,U2,9,4,1,7,18,0
5,1,1,2,2,15,23,26,4,4,0,0,U1,9,0,1,23,18,0
4,2,4,1,2,15,27,21,0,4,0,0,U1,10,4,1,17,18,0
5,2,1,2,2,14,30,48,0,2,0,0,U5,9,1,1,7,18,1
4,2,1,2,0,12,44,18,4,0,0,0,U1,8,1,0,18,17,3
1,2,4,2,1,6,26,21,4,4,0,0,U1,11,1,1,5,18,0
1,1,1,2,1,14,42,62,4,4,0,0,U1,1,1,5,23,23,0
4,2,6,7,0,23,44,0,0,0,0,0,R1,2,1,0,17,0,0
1,1,1,1,1,13,36,22,4,4,0,0,U1,4,1,1,5,18,0
4,1,1,1,1,14,21,20,4,4,0,0,U1,9,1,1,23,18,0
4,2,6,1,6,5,25,0,4,0,0,0,U5,11,4,0,4,18,0
4,2,4,1,1,4,22,58,0,4,0,0,U1,11,5,1,1,18,1
1,2,4,2,1,17,63,34,4,4,0,0,U1,4,1,4,11,18,1
4,9,1,2,0,13,0,0,0,0,0,0,R2,2,0,0,51,0,0
4,1,1,1,0,15,70,0,4,0,0,0,R1,3,1,0,18,0,0
1,2,1,2,2,10,43,29,4,4,0,0,U1,9,1,1,7,18,0
5,9,1,0,1,15,0,39,0,4,0,0,U1,11,0,1,17,18,0
1,2,1,2,2,14,30,45,4,4,0,0,U1,11,1,1,17,18,0
4,2,1,1,0,13,28,0,4,0,0,0,U1,2,1,0,4,0,0
6,2,1,1,1,7,40,23,4,4,0,0,U1,4,1,5,5,18,0
4,4,1,2,0,11,74,0,4,0,0,0,R2,2,1,0,4,0,0
4,4,1,2,0,9,60,0,4,0,0,0,R2,6,4,0,4,0,1
1,1,4,1,0,19,26,0,4,0,0.09,0,U5,2,1,0,1,0,3
4,4,1,2,0,13,52,0,4,0,0,0,R2,6,1,0,4,0,0
3,2,4,1,1,18,44,51,4,4,0,0,U1,4,2,1,23,18,1
1,2,4,1,0,22,24,31,4,0,0,0,U1,8,1,0,22,18,1
1,1,1,1,2,12,23,72,4,4,0,0,U1,11,1,1,4,18,0
6,2,1,1,1,10,50,39,0,0,0,0,U1,1,1,1,23,18,0
1,2,1,1,1,6,21,36,4,4,0,0,U1,9,1,1,7,18,0
4,2,1,2,1,7,45,51,0,0,0,0,U5,11,1,1,23,18,0
4,2,5,1,0,1,0,0,4,0,0,0,U1,3,1,0,18,0,1
4,2,4,1,0,2,22,0,4,0,0,0,U1,2,1,0,14,0,2
1,2,4,2,1,19,65,28,1,4,0,0,U1,11,1,1,10,52,0
1,2,4,1,0,22,31,0,4,0,0,0,U1,2,1,0,51,0,0
1,2,4,1,0,20,30,0,2,0,0,0,U5,2,4,0,16,0,0
4,2,6,2,2,18,32,31,4,4,0,0,U1,9,1,1,23,18,0
4,2,6,1,2,17,44,48,4,4,0,0,U5,11,1,1,23,18,1
4,1,4,1,2,18,40,63,4,4,0,0,U5,9,1,1,7,18,0
4,2,1,1,1,16,41,41,4,4,0,0,U5,9,4,1,23,18,0
4,2,6,1,2,17,40,60,4,4,0,0,U1,9,1,1,17,52,1
4,2,6,2,1,17,30,23,4,4,0,0,U5,11,1,1,23,18,0
4,2,6,1,1,18,49,38,4,4,0,0,U1,9,1,1,7,52,0
4,2,4,1,0,19,26,0,4,0,0,0,U1,2,1,0,4,0,0
4,1,4,1,1,18,88,47,4,4,0,0,U5,11,1,1,23,52,0
1,2,4,1,0,1,28,0,4,0,0.14,0,U5,2,1,0,1,0,0
4,1,4,2,1,18,49,36,4,4,0,0,U1,9,1,1,51,18,0
4,2,6,1,2,17,43,33,0,0,0,0,U5,9,1,1,4,18,1
4,2,4,1,0,23,27,0,4,0,0,0,U5,2,1,0,4,0,0
4,1,1,2,1,16,22,20,4,4,0,0,U5,9,1,1,23,52,0
4,2,1,2,0,16,51,0,4,0,0,0,U5,2,1,0,4,0,0
4,2,4,1,0,23,42,0,4,0,0,0,U5,2,1,0,4,0,0
4,2,6,2,1,19,55,70,0,0,0,0,R5,11,1,1,6,18,0
5,1,1,1,1,16,31,46,4,4,0,0,U5,9,1,1,7,18,0
4,1,4,2,2,17,26,38,0,0,0,0,U5,9,1,1,7,18,0
4,2,4,2,0,21,18,0,4,0,0,0,U5,2,1,0,4,0,0
1,2,1,2,1,8,29,57,4,4,0,0,U1,4,1,0,5,18,1
4,1,4,1,1,7,63,65,4,4,0,0,U5,11,1,1,5,52,0
3,2,1,2,1,16,74,59,4,4,0,0,U1,4,1,1,23,18,0
4,1,4,2,2,18,42,27,4,4,0,0,U5,9,1,1,18,4,1
4,1,4,1,2,19,49,62,4,4,0,0,U5,11,1,1,5,18,0
4,2,4,1,1,20,27,28,4,4,0,0,U5,9,4,1,4,52,0
4,1,3,1,1,17,20,51,4,4,0,0,U5,9,1,1,4,18,1
4,1,4,1,2,17,52,48,4,4,0,0,U5,9,1,1,4,52,1
4,1,4,1,1,18,43,21,4,4,0,0,U5,9,1,1,23,18,0
4,2,4,1,0,20,21,0,4,0,0,0,U5,2,5,0,4,0,0
4,1,1,2,2,15,0,23,0,1,0,0,U5,9,0,4,7,18,1
4,1,3,2,1,16,32,33,0,4,0,0,U5,9,0,1,4,18,1
4,1,4,2,2,19,20,23,4,4,0,0,U5,9,1,1,4,18,0
4,2,4,1,1,21,25,38,4,4,0,0,U5,11,1,1,4,52,0
2,1,4,2,1,18,21,30,4,4,0,0,U5,9,1,1,4,52,2
4,1,4,1,0,18,23,0,4,0,0,0,U5,2,1,0,17,0,0
4,1,4,2,2,18,62,52,4,4,0,0,U5,11,1,1,5,5,0
4,2,1,2,2,17,36,49,4,4,0.13,0,U5,9,1,1,1,52,0
4,1,4,0,1,23,0,87,0,4,0,0,U5,11,0,1,4,18,0
4,1,4,2,1,18,44,26,4,4,0,0,U5,9,1,1,7,18,0
4,2,4,2,1,20,30,54,4,4,0,0,U1,9,4,1,4,18,0
4,2,6,2,0,23,21,0,4,0,0,0,U5,2,4,0,4,0,1
4,2,4,2,0,0,39,0,4,0,0,0,U5,6,1,0,4,0,1
4,2,3,2,1,15,45,71,4,4,0,0,U5,11,1,1,5,18,0
4,2,1,1,2,7,31,52,4,4,0,0,U5,11,1,1,4,18,0
4,2,1,1,0,10,27,0,4,0,0,0,U5,2,1,0,4,0,0
4,2,1,2,1,14,44,60,4,4,0,0,U5,9,1,4,4,18,1
4,2,4,2,1,20,48,21,4,4,0,0,U5,11,1,1,5,18,0
4,2,1,1,1,10,46,46,4,4,0,0,U5,9,1,1,7,18,1
4,2,4,2,2,22,32,56,4,4,0,0,U5,10,1,1,4,18,0
4,2,4,1,2,18,59,48,4,4,0,0,U5,9,1,1,4,18,0
4,2,6,1,6,6,29,41,4,4,0,0,U1,11,1,0,4,18,1
4,2,4,2,0,18,27,0,4,0,0,0,U5,2,1,0,17,0,3
1,2,4,1,0,1,19,0,4,0,0,0,U1,2,1,0,4,0,0
4,2,4,2,2,5,20,46,4,4,0,0,U1,11,1,1,23,18,0
4,2,1,1,0,8,20,0,4,0,0,0,U1,2,1,0,23,0,0
4,2,4,2,0,4,56,0,4,0,0,0,U1,2,4,0,23,0,0
4,1,1,2,1,9,43,57,4,4,0,0,U5,9,4,1,23,18,1
4,2,6,2,0,6,52,0,4,0,0,0,U5,2,5,0,4,0,1
4,1,1,1,1,7,21,16,4,4,0,0,U5,11,4,1,23,18,0
4,2,1,1,2,8,26,39,4,4,0,0,U5,10,1,1,23,18,0
4,1,4,2,2,6,36,31,4,4,0,0,U5,9,1,1,23,18,0
4,1,2,1,1,6,44,59,4,4,0,0,U1,9,4,1,23,18,1
4,2,1,1,3,15,50,53,4,4,0,0,U5,10,1,1,23,18,0
4,2,1,1,2,9,45,62,4,4,0,0,U1,9,5,1,23,18,1
4,2,1,2,1,9,63,42,4,4,0,0,U1,11,1,1,23,18,1
4,2,1,1,2,9,48,49,4,4,0,0,U5,11,1,1,4,18,1
4,2,1,2,1,10,50,23,4,4,0,0,U5,9,1,1,23,18,0
1,2,1,2,2,11,19,28,4,4,0,0,U5,10,1,1,23,18,0
4,1,1,2,1,15,0,56,0,4,0,0,U1,9,0,1,51,18,1
1,2,4,1,9,18,21,28,4,4,0,0,U2,4,1,1,18,11,0
1,2,1,1,1,14,46,69,4,4,0,0,U5,9,1,1,23,18,0
1,2,4,1,1,19,36,25,4,4,0,0,U5,4,4,2,11,18,0
4,2,1,1,2,11,23,41,4,4,0,0,U5,9,1,1,7,18,0
4,2,1,1,2,10,31,39,4,4,0,0,U5,9,1,1,7,18,1
4,2,1,1,1,11,44,64,4,4,0,0,U5,11,1,1,23,18,1
4,2,1,1,1,9,57,29,4,4,0,0,U5,11,1,1,17,18,1
2,2,1,1,1,9,39,46,4,4,0,0,U1,9,1,1,23,18,0
4,2,4,2,0,3,39,0,4,0,0,0,U1,6,1,0,4,0,0
4,2,1,1,1,7,27,26,4,4,0,0,U1,11,1,1,5,18,0
4,1,4,2,2,6,31,47,4,4,0,0,U5,9,1,1,7,18,0
1,2,1,2,1,15,32,59,4,4,0,0,U1,9,0,1,7,18,1
1,1,1,2,1,12,29,25,4,4,0,0,U1,9,1,1,23,18,1
4,1,4,12,0,4,49,0,0,0,0,0,U5,6,0,0,17,0,1
4,1,1,1,2,17,23,40,4,4,0,0,U5,9,1,1,7,18,0
4,1,4,0,2,19,0,69,0,4,0,0,U5,9,0,1,51,18,0
4,1,6,1,0,18,43,0,4,0,0,0,R2,3,1,0,17,0,0
5,1,1,1,2,15,39,44,4,4,0,0,U5,10,1,1,18,5,1
4,1,4,2,1,1,60,50,4,4,0.18,0,U5,9,1,1,1,18,1
1,1,4,2,2,19,53,41,1,4,0.26,0,R1,4,0,4,1,18,2
4,2,4,2,0,20,24,0,4,0,0,0,U5,2,1,0,4,0,1
2,1,1,1,2,18,30,29,4,4,0,0,U5,9,1,1,4,18,0
4,2,4,1,0,0,35,0,2,0,0,0,U5,2,4,0,17,0,0
4,2,4,1,0,21,20,0,4,0,0,0,U5,2,1,0,4,0,0
4,2,1,2,1,17,59,72,4,4,0,0,U5,9,4,1,23,18,0
1,2,1,2,1,15,52,59,4,4,0,0,U5,9,1,1,7,18,0
3,1,1,2,2,13,87,34,4,4,0,0,U1,1,4,1,5,18,3
4,1,6,2,2,18,55,86,1,4,0,0,R1,5,1,4,1,18,4
4,2,4,2,0,1,36,0,4,0,0.11,0,U5,2,4,0,1,0,0
4,2,4,1,0,1,29,0,4,0,0,0,U5,2,1,0,1,0,0
4,1,4,2,0,21,26,0,4,0,0,0,U5,2,4,0,23,0,1
2,1,4,1,2,17,34,30,4,4,0,0,U5,9,1,1,50,18,0
4,1,3,2,1,16,20,30,4,4,0,0,U5,9,1,1,16,18,0
4,2,4,1,0,4,37,0,4,0,0,0,U5,2,1,0,23,0,0
4,1,4,2,1,18,28,45,4,4,0,0,U5,9,1,1,7,18,0
4,2,4,1,2,5,52,49,4,4,0,0,U5,9,1,1,4,18,0
4,2,6,1,2,5,48,33,4,4,0,0,U5,9,4,1,23,18,0
4,2,4,1,2,5,30,45,4,4,0,0,U5,9,1,1,23,18,0
4,2,4,0,0,0,0,0,0,0,0,0,U1,2,0,0,51,0,0
1,2,4,1,2,20,0,64,0,4,0,0,U1,5,0,1,17,18,0
1,1,1,2,2,12,19,19,4,4,0,0,U1,1,1,1,5,18,0
8,2,1,1,1,13,23,20,4,4,0,0,U2,4,1,4,5,18,2
4,2,1,1,2,12,20,35,4,4,0,0,U1,9,4,1,4,18,0
1,2,1,2,1,13,70,68,4,4,0.08,0,U1,4,5,1,1,18,1
6,2,1,1,2,14,23,32,0,2,0,0,U2,1,1,1,10,18,0
1,2,2,1,1,7,39,43,4,4,0,0,U1,1,1,1,5,18,0
1,2,1,1,2,11,34,58,4,0,0,0,U2,1,1,1,11,18,0
1,2,4,2,0,17,27,67,4,0,0,0,U1,8,0,0,22,42,2
6,2,4,1,1,19,66,22,4,4,0,0,U2,1,1,4,5,18,2
1,2,1,2,0,9,23,0,4,0,0,0,U5,2,1,0,4,0,0
4,2,4,1,0,0,21,0,4,0,0.1,0,U5,2,5,0,1,0,0
4,2,6,1,0,23,22,0,4,0,0,0,U5,2,1,0,4,0,0
4,1,1,0,2,13,0,32,0,4,0,0,U5,11,0,1,17,18,0
1,2,6,1,6,0,17,47,4,4,0.15,0,R1,1,1,1,1,18,0
4,2,1,1,0,8,25,0,4,0,0,0,R5,2,1,0,18,0,0
4,1,6,2,0,19,27,0,4,0,0,0,R2,3,4,0,18,0,0
4,2,1,1,0,13,58,0,4,0,0,0,R5,2,1,0,4,0,0
4,2,1,1,1,10,20,48,4,4,0,0,U5,3,1,1,18,18,0
4,2,1,1,2,13,18,46,4,4,0,0,R5,11,2,1,4,18,0
5,1,1,1,2,17,21,34,4,4,0,0,U5,9,1,1,7,18,0
4,1,4,1,0,20,43,0,4,0,0,0,U5,3,1,0,16,0,0
4,2,1,2,0,12,37,0,4,0,0,0,R5,2,0,0,4,0,0
1,2,4,3,1,16,24,23,4,4,0,0,U1,9,1,1,4,18,0
4,2,6,1,0,6,34,0,4,0,0,0,U1,3,1,0,18,0,0
1,2,1,2,1,13,51,84,4,4,0,0,U1,9,1,1,18,18,0
1,2,1,1,1,8,53,24,4,4,0,0,U1,9,0,0,4,18,0
5,2,4,2,2,18,32,51,4,4,0,0,U1,11,1,1,5,18,1
1,1,1,1,1,14,40,28,4,4,0,0,U1,4,1,1,5,18,0
5,1,4,2,0,20,29,0,4,0,0,0,U1,11,1,0,18,5,0
1,2,4,2,1,18,20,34,4,4,0,0,U1,9,1,1,7,18,0
1,1,1,2,2,10,48,31,4,4,0,0,U1,4,1,1,23,18,0
1,2,2,1,2,7,24,53,4,4,0,0,U1,5,5,1,4,18,2
1,1,1,2,4,8,56,47,4,4,0,0,U5,11,1,0,17,18,0
4,1,1,3,1,9,54,52,2,4,0,0,U5,11,0,1,5,18,0
4,1,1,2,1,7,21,41,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,1,1,7,35,32,4,4,0,0,U5,9,1,1,7,18,2
5,1,1,2,1,7,66,34,4,4,0,0,U5,9,1,1,7,18,1
4,2,1,1,2,10,82,43,4,4,0,0,U1,9,1,1,23,18,0
4,2,4,2,1,17,46,66,4,4,0,0,U5,9,1,5,4,18,0
1,2,4,0,0,18,0,0,0,0,0,0,U3,2,0,0,23,0,0
4,2,4,1,1,21,19,55,4,4,0,0,U5,11,1,1,4,18,0
1,1,1,2,2,12,18,52,4,4,0,0,U1,1,5,5,5,18,0
4,1,4,2,1,7,47,25,4,4,0,0,U5,9,1,1,23,18,0
4,2,6,2,0,20,62,0,4,0,0,0,U5,2,5,0,50,0,0
1,1,1,3,2,10,49,43,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,6,1,8,77,32,4,4,0,0,U1,11,1,1,48,52,0
4,1,4,1,2,6,39,45,4,4,0,0,U5,11,0,1,23,18,0
4,2,6,1,0,5,50,0,4,0,0,0,U5,2,1,0,4,0,0
4,1,4,2,1,17,53,27,4,4,0,0,U1,9,1,1,23,18,0
4,1,4,1,1,17,47,61,4,4,0,0,U1,9,5,1,23,18,0
4,2,5,1,1,21,27,21,4,4,0,0,U1,9,1,1,16,18,0
4,2,4,1,1,18,23,32,4,4,0,0,U5,9,1,1,23,18,0
4,2,6,2,2,4,35,40,4,4,0,0,U5,9,1,1,4,18,0
4,2,1,1,1,14,0,52,0,4,0,0,U5,9,0,1,7,18,0
4,2,4,1,2,19,24,32,4,4,0,0,U1,9,1,1,17,18,0
3,2,6,1,1,22,27,57,4,4,0,0,U1,1,1,1,4,18,0
4,1,4,1,1,17,25,27,4,4,0,0,U5,9,1,1,7,18,1
4,2,6,1,0,2,55,0,4,0,0,0,U2,2,1,0,4,0,0
4,2,4,1,1,17,48,30,4,4,0,0,U2,9,4,1,7,18,0
1,1,1,3,2,15,39,74,4,4,0,0,U1,9,1,1,17,18,0
1,2,4,2,0,17,39,22,4,0,0,0,U1,8,1,0,23,18,2
1,2,4,2,1,17,28,42,4,4,0,0,U1,9,1,1,51,18,0
5,1,1,1,1,14,17,75,4,4,0,0,U1,11,1,1,17,18,0
4,1,3,2,1,18,53,35,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,1,17,36,24,4,4,0,0,U5,9,1,1,23,18,0
